id,x,y,class,file,thumbnail
11457,0.7301587301587301,0.5555555555555556,Clase 7,byArtworkID/11457.jpg,byArtworkID/thumbs/11457.jpg
11458,0.6984126984126984,0.47619047619047616,Clase 7,byArtworkID/11458.jpg,byArtworkID/thumbs/11458.jpg
11484,0.5079365079365079,0.12698412698412698,Clase 18,byArtworkID/11484.jpg,byArtworkID/thumbs/11484.jpg
11518,0.0,0.20634920634920634,Clase 10,byArtworkID/11518.jpg,byArtworkID/thumbs/11518.jpg
11521,0.23809523809523808,0.0,Clase 23,byArtworkID/11521.jpg,byArtworkID/thumbs/11521.jpg
11522,0.7142857142857142,0.8571428571428571,Clase 2,byArtworkID/11522.jpg,byArtworkID/thumbs/11522.jpg
11568,0.49206349206349204,0.0,Clase 18,byArtworkID/11568.jpg,byArtworkID/thumbs/11568.jpg
11637,0.8253968253968254,0.23809523809523808,Clase 22,byArtworkID/11637.jpg,byArtworkID/thumbs/11637.jpg
11731,0.4126984126984127,0.2222222222222222,Clase 20,byArtworkID/11731.jpg,byArtworkID/thumbs/11731.jpg
11763,0.6984126984126984,0.6825396825396826,Clase 16,byArtworkID/11763.jpg,byArtworkID/thumbs/11763.jpg
11770,0.5396825396825397,0.4444444444444444,Clase 11,byArtworkID/11770.jpg,byArtworkID/thumbs/11770.jpg
11801,0.2222222222222222,0.047619047619047616,Clase 18,byArtworkID/11801.jpg,byArtworkID/thumbs/11801.jpg
11802,0.15873015873015872,0.015873015873015872,Clase 18,byArtworkID/11802.jpg,byArtworkID/thumbs/11802.jpg
11807,0.6666666666666666,0.12698412698412698,Clase 2,byArtworkID/11807.jpg,byArtworkID/thumbs/11807.jpg
11812,0.2698412698412698,1.0,Clase 25,byArtworkID/11812.jpg,byArtworkID/thumbs/11812.jpg
11934,0.8888888888888888,0.5238095238095237,Clase 9,byArtworkID/11934.jpg,byArtworkID/thumbs/11934.jpg
11935,0.6031746031746031,0.3492063492063492,Clase 11,byArtworkID/11935.jpg,byArtworkID/thumbs/11935.jpg
11944,0.7142857142857142,0.0,Clase 11,byArtworkID/11944.jpg,byArtworkID/thumbs/11944.jpg
11996,0.6190476190476191,0.6984126984126984,Clase 24,byArtworkID/11996.jpg,byArtworkID/thumbs/11996.jpg
12000,0.6190476190476191,0.3968253968253968,Clase 1,byArtworkID/12000.jpg,byArtworkID/thumbs/12000.jpg
12012,0.9206349206349206,0.20634920634920634,Clase 4,byArtworkID/12012.jpg,byArtworkID/thumbs/12012.jpg
12014,0.7936507936507936,0.12698412698412698,Clase 21,byArtworkID/12014.jpg,byArtworkID/thumbs/12014.jpg
12029,0.9047619047619047,0.2222222222222222,Clase 4,byArtworkID/12029.jpg,byArtworkID/thumbs/12029.jpg
12115,0.9682539682539681,0.047619047619047616,Clase 12,byArtworkID/12115.jpg,byArtworkID/thumbs/12115.jpg
12124,0.8095238095238095,0.9047619047619047,Clase 9,byArtworkID/12124.jpg,byArtworkID/thumbs/12124.jpg
12133,0.30158730158730157,0.12698412698412698,Clase 18,byArtworkID/12133.jpg,byArtworkID/thumbs/12133.jpg
12143,0.9841269841269841,0.8253968253968254,Clase 9,byArtworkID/12143.jpg,byArtworkID/thumbs/12143.jpg
12173,0.6666666666666666,0.1111111111111111,Clase 21,byArtworkID/12173.jpg,byArtworkID/thumbs/12173.jpg
12176,0.873015873015873,0.14285714285714285,Clase 2,byArtworkID/12176.jpg,byArtworkID/thumbs/12176.jpg
12187,0.7301587301587301,0.5079365079365079,Clase 7,byArtworkID/12187.jpg,byArtworkID/thumbs/12187.jpg
12420,0.9523809523809523,0.6825396825396826,Clase 9,byArtworkID/12420.jpg,byArtworkID/thumbs/12420.jpg
12499,0.09523809523809523,0.15873015873015872,Clase 17,byArtworkID/12499.jpg,byArtworkID/thumbs/12499.jpg
12517,0.4603174603174603,0.5079365079365079,Clase 11,byArtworkID/12517.jpg,byArtworkID/thumbs/12517.jpg
12532,0.6349206349206349,0.6666666666666666,Clase 24,byArtworkID/12532.jpg,byArtworkID/thumbs/12532.jpg
12534,0.6507936507936507,0.6666666666666666,Clase 24,byArtworkID/12534.jpg,byArtworkID/thumbs/12534.jpg
12537,0.6349206349206349,0.4126984126984127,Clase 11,byArtworkID/12537.jpg,byArtworkID/thumbs/12537.jpg
12538,0.6349206349206349,0.6825396825396826,Clase 24,byArtworkID/12538.jpg,byArtworkID/thumbs/12538.jpg
12559,0.8571428571428571,0.3333333333333333,Clase 4,byArtworkID/12559.jpg,byArtworkID/thumbs/12559.jpg
12605,0.6031746031746031,0.2857142857142857,Clase 1,byArtworkID/12605.jpg,byArtworkID/thumbs/12605.jpg
12606,0.8888888888888888,0.5873015873015872,Clase 9,byArtworkID/12606.jpg,byArtworkID/thumbs/12606.jpg
12608,0.4126984126984127,0.4603174603174603,Clase 0,byArtworkID/12608.jpg,byArtworkID/thumbs/12608.jpg
12635,0.4126984126984127,0.12698412698412698,Clase 6,byArtworkID/12635.jpg,byArtworkID/thumbs/12635.jpg
12649,0.6031746031746031,0.1746031746031746,Clase 1,byArtworkID/12649.jpg,byArtworkID/thumbs/12649.jpg
12650,0.4603174603174603,0.12698412698412698,Clase 1,byArtworkID/12650.jpg,byArtworkID/thumbs/12650.jpg
12656,0.5555555555555556,0.2857142857142857,Clase 1,byArtworkID/12656.jpg,byArtworkID/thumbs/12656.jpg
12667,0.6349206349206349,0.4603174603174603,Clase 16,byArtworkID/12667.jpg,byArtworkID/thumbs/12667.jpg
12668,0.6507936507936507,0.2857142857142857,Clase 1,byArtworkID/12668.jpg,byArtworkID/thumbs/12668.jpg
12670,0.3492063492063492,0.9365079365079365,Clase 3,byArtworkID/12670.jpg,byArtworkID/thumbs/12670.jpg
12673,0.6349206349206349,0.2698412698412698,Clase 16,byArtworkID/12673.jpg,byArtworkID/thumbs/12673.jpg
12675,0.4603174603174603,0.1111111111111111,Clase 1,byArtworkID/12675.jpg,byArtworkID/thumbs/12675.jpg
12676,0.49206349206349204,0.09523809523809523,Clase 1,byArtworkID/12676.jpg,byArtworkID/thumbs/12676.jpg
12680,0.5555555555555556,0.31746031746031744,Clase 11,byArtworkID/12680.jpg,byArtworkID/thumbs/12680.jpg
12755,0.8095238095238095,0.7301587301587301,Clase 17,byArtworkID/12755.jpg,byArtworkID/thumbs/12755.jpg
12757,0.7142857142857142,0.3968253968253968,Clase 20,byArtworkID/12757.jpg,byArtworkID/thumbs/12757.jpg
12835,0.38095238095238093,0.14285714285714285,Clase 16,byArtworkID/12835.jpg,byArtworkID/thumbs/12835.jpg
12853,0.5396825396825397,0.25396825396825395,Clase 1,byArtworkID/12853.jpg,byArtworkID/thumbs/12853.jpg
12855,0.5714285714285714,0.1746031746031746,Clase 11,byArtworkID/12855.jpg,byArtworkID/thumbs/12855.jpg
12858,0.47619047619047616,0.09523809523809523,Clase 6,byArtworkID/12858.jpg,byArtworkID/thumbs/12858.jpg
12888,0.7936507936507936,0.2222222222222222,Clase 20,byArtworkID/12888.jpg,byArtworkID/thumbs/12888.jpg
12946,0.9047619047619047,0.49206349206349204,Clase 5,byArtworkID/12946.jpg,byArtworkID/thumbs/12946.jpg
13022,0.2222222222222222,0.031746031746031744,Clase 17,byArtworkID/13022.jpg,byArtworkID/thumbs/13022.jpg
13034,0.19047619047619047,0.031746031746031744,Clase 18,byArtworkID/13034.jpg,byArtworkID/thumbs/13034.jpg
13040,0.8095238095238095,0.31746031746031744,Clase 20,byArtworkID/13040.jpg,byArtworkID/thumbs/13040.jpg
13046,0.7619047619047619,0.9365079365079365,Clase 9,byArtworkID/13046.jpg,byArtworkID/thumbs/13046.jpg
13187,0.9523809523809523,0.5873015873015872,Clase 18,byArtworkID/13187.jpg,byArtworkID/thumbs/13187.jpg
13242,0.6825396825396826,0.3968253968253968,Clase 13,byArtworkID/13242.jpg,byArtworkID/thumbs/13242.jpg
13244,0.6507936507936507,0.12698412698412698,Clase 11,byArtworkID/13244.jpg,byArtworkID/thumbs/13244.jpg
13247,1.0,0.5079365079365079,Clase 9,byArtworkID/13247.jpg,byArtworkID/thumbs/13247.jpg
13248,0.2698412698412698,0.3333333333333333,Clase 5,byArtworkID/13248.jpg,byArtworkID/thumbs/13248.jpg
13250,0.6349206349206349,0.2222222222222222,Clase 1,byArtworkID/13250.jpg,byArtworkID/thumbs/13250.jpg
13251,0.7936507936507936,0.6349206349206349,Clase 9,byArtworkID/13251.jpg,byArtworkID/thumbs/13251.jpg
13253,0.9523809523809523,0.2698412698412698,Clase 4,byArtworkID/13253.jpg,byArtworkID/thumbs/13253.jpg
13256,0.9682539682539681,0.9841269841269841,Clase 9,byArtworkID/13256.jpg,byArtworkID/thumbs/13256.jpg
13276,0.9841269841269841,0.30158730158730157,Clase 4,byArtworkID/13276.jpg,byArtworkID/thumbs/13276.jpg
13280,0.6666666666666666,0.23809523809523808,Clase 11,byArtworkID/13280.jpg,byArtworkID/thumbs/13280.jpg
13282,0.8412698412698412,0.12698412698412698,Clase 21,byArtworkID/13282.jpg,byArtworkID/thumbs/13282.jpg
13287,0.6666666666666666,0.25396825396825395,Clase 4,byArtworkID/13287.jpg,byArtworkID/thumbs/13287.jpg
13313,0.3492063492063492,0.5873015873015872,Clase 15,byArtworkID/13313.jpg,byArtworkID/thumbs/13313.jpg
13349,0.6349206349206349,0.20634920634920634,Clase 1,byArtworkID/13349.jpg,byArtworkID/thumbs/13349.jpg
13382,0.5079365079365079,0.3492063492063492,Clase 11,byArtworkID/13382.jpg,byArtworkID/thumbs/13382.jpg
13395,0.4126984126984127,0.9841269841269841,Clase 29,byArtworkID/13395.jpg,byArtworkID/thumbs/13395.jpg
13445,0.42857142857142855,0.031746031746031744,Clase 6,byArtworkID/13445.jpg,byArtworkID/thumbs/13445.jpg
13490,0.6507936507936507,0.7936507936507936,Clase 13,byArtworkID/13490.jpg,byArtworkID/thumbs/13490.jpg
13535,0.6031746031746031,0.7619047619047619,Clase 15,byArtworkID/13535.jpg,byArtworkID/thumbs/13535.jpg
13551,0.746031746031746,0.6507936507936507,Clase 0,byArtworkID/13551.jpg,byArtworkID/thumbs/13551.jpg
13564,0.7301587301587301,0.6190476190476191,Clase 7,byArtworkID/13564.jpg,byArtworkID/thumbs/13564.jpg
13565,0.7142857142857142,0.5555555555555556,Clase 7,byArtworkID/13565.jpg,byArtworkID/thumbs/13565.jpg
13566,0.9523809523809523,0.19047619047619047,Clase 4,byArtworkID/13566.jpg,byArtworkID/thumbs/13566.jpg
13666,0.6666666666666666,0.5555555555555556,Clase 7,byArtworkID/13666.jpg,byArtworkID/thumbs/13666.jpg
13667,0.6825396825396826,0.015873015873015872,Clase 11,byArtworkID/13667.jpg,byArtworkID/thumbs/13667.jpg
13668,0.746031746031746,0.5873015873015872,Clase 7,byArtworkID/13668.jpg,byArtworkID/thumbs/13668.jpg
13679,0.746031746031746,0.5714285714285714,Clase 7,byArtworkID/13679.jpg,byArtworkID/thumbs/13679.jpg
13682,0.6190476190476191,0.3333333333333333,Clase 1,byArtworkID/13682.jpg,byArtworkID/thumbs/13682.jpg
13686,0.6031746031746031,0.20634920634920634,Clase 1,byArtworkID/13686.jpg,byArtworkID/thumbs/13686.jpg
13688,0.5714285714285714,0.2222222222222222,Clase 1,byArtworkID/13688.jpg,byArtworkID/thumbs/13688.jpg
13689,0.6190476190476191,0.2698412698412698,Clase 1,byArtworkID/13689.jpg,byArtworkID/thumbs/13689.jpg
13691,0.3333333333333333,0.2857142857142857,Clase 16,byArtworkID/13691.jpg,byArtworkID/thumbs/13691.jpg
13693,0.6190476190476191,0.25396825396825395,Clase 1,byArtworkID/13693.jpg,byArtworkID/thumbs/13693.jpg
13755,0.30158730158730157,0.14285714285714285,Clase 18,byArtworkID/13755.jpg,byArtworkID/thumbs/13755.jpg
13769,0.2698412698412698,0.0,Clase 8,byArtworkID/13769.jpg,byArtworkID/thumbs/13769.jpg
13829,0.4444444444444444,1.0,Clase 16,byArtworkID/13829.jpg,byArtworkID/thumbs/13829.jpg
13837,0.1746031746031746,0.12698412698412698,Clase 17,byArtworkID/13837.jpg,byArtworkID/thumbs/13837.jpg
13852,0.4603174603174603,0.1746031746031746,Clase 8,byArtworkID/13852.jpg,byArtworkID/thumbs/13852.jpg
13948,1.0,0.0,Clase 11,byArtworkID/13948.jpg,byArtworkID/thumbs/13948.jpg
14013,0.5873015873015872,0.6031746031746031,Clase 15,byArtworkID/14013.jpg,byArtworkID/thumbs/14013.jpg
14019,0.6349206349206349,0.42857142857142855,Clase 0,byArtworkID/14019.jpg,byArtworkID/thumbs/14019.jpg
14067,0.36507936507936506,0.9523809523809523,Clase 3,byArtworkID/14067.jpg,byArtworkID/thumbs/14067.jpg
14204,0.3333333333333333,0.5396825396825397,Clase 22,byArtworkID/14204.jpg,byArtworkID/thumbs/14204.jpg
14213,0.9841269841269841,0.047619047619047616,Clase 11,byArtworkID/14213.jpg,byArtworkID/thumbs/14213.jpg
14228,0.42857142857142855,0.2698412698412698,Clase 20,byArtworkID/14228.jpg,byArtworkID/thumbs/14228.jpg
14229,0.3968253968253968,0.25396825396825395,Clase 5,byArtworkID/14229.jpg,byArtworkID/thumbs/14229.jpg
14284,0.2857142857142857,0.5873015873015872,Clase 3,byArtworkID/14284.jpg,byArtworkID/thumbs/14284.jpg
14486,0.38095238095238093,0.9047619047619047,Clase 24,byArtworkID/14486.jpg,byArtworkID/thumbs/14486.jpg
14569,0.6825396825396826,0.8571428571428571,Clase 2,byArtworkID/14569.jpg,byArtworkID/thumbs/14569.jpg
14571,0.8412698412698412,0.5396825396825397,Clase 5,byArtworkID/14571.jpg,byArtworkID/thumbs/14571.jpg
14591,0.7301587301587301,0.6825396825396826,Clase 5,byArtworkID/14591.jpg,byArtworkID/thumbs/14591.jpg
14596,0.4603174603174603,0.2698412698412698,Clase 20,byArtworkID/14596.jpg,byArtworkID/thumbs/14596.jpg
14670,0.4126984126984127,0.6190476190476191,Clase 27,byArtworkID/14670.jpg,byArtworkID/thumbs/14670.jpg
14711,0.8253968253968254,0.2857142857142857,Clase 4,byArtworkID/14711.jpg,byArtworkID/thumbs/14711.jpg
14827,0.2698412698412698,0.8095238095238095,Clase 14,byArtworkID/14827.jpg,byArtworkID/thumbs/14827.jpg
14864,0.1746031746031746,0.0,Clase 18,byArtworkID/14864.jpg,byArtworkID/thumbs/14864.jpg
14870,0.12698412698412698,0.9523809523809523,Clase 14,byArtworkID/14870.jpg,byArtworkID/thumbs/14870.jpg
14945,0.14285714285714285,0.6666666666666666,Clase 10,byArtworkID/14945.jpg,byArtworkID/thumbs/14945.jpg
14954,0.4444444444444444,0.14285714285714285,Clase 1,byArtworkID/14954.jpg,byArtworkID/thumbs/14954.jpg
14956,0.5238095238095237,0.36507936507936506,Clase 11,byArtworkID/14956.jpg,byArtworkID/thumbs/14956.jpg
14958,0.1111111111111111,0.2698412698412698,Clase 16,byArtworkID/14958.jpg,byArtworkID/thumbs/14958.jpg
14987,0.6190476190476191,0.2857142857142857,Clase 1,byArtworkID/14987.jpg,byArtworkID/thumbs/14987.jpg
14999,0.9682539682539681,0.5238095238095237,Clase 9,byArtworkID/14999.jpg,byArtworkID/thumbs/14999.jpg
15027,0.5555555555555556,0.4126984126984127,Clase 11,byArtworkID/15027.jpg,byArtworkID/thumbs/15027.jpg
15060,0.9682539682539681,0.015873015873015872,Clase 12,byArtworkID/15060.jpg,byArtworkID/thumbs/15060.jpg
15146,0.9841269841269841,0.031746031746031744,Clase 11,byArtworkID/15146.jpg,byArtworkID/thumbs/15146.jpg
15147,0.9365079365079365,0.047619047619047616,Clase 11,byArtworkID/15147.jpg,byArtworkID/thumbs/15147.jpg
15153,0.9682539682539681,0.4126984126984127,Clase 18,byArtworkID/15153.jpg,byArtworkID/thumbs/15153.jpg
15198,0.6349206349206349,0.8253968253968254,Clase 15,byArtworkID/15198.jpg,byArtworkID/thumbs/15198.jpg
15243,0.25396825396825395,0.047619047619047616,Clase 18,byArtworkID/15243.jpg,byArtworkID/thumbs/15243.jpg
15269,0.06349206349206349,0.9206349206349206,Clase 8,byArtworkID/15269.jpg,byArtworkID/thumbs/15269.jpg
15343,0.07936507936507936,0.2857142857142857,Clase 0,byArtworkID/15343.jpg,byArtworkID/thumbs/15343.jpg
15434,0.7936507936507936,0.9841269841269841,Clase 16,byArtworkID/15434.jpg,byArtworkID/thumbs/15434.jpg
15541,0.7301587301587301,0.20634920634920634,Clase 15,byArtworkID/15541.jpg,byArtworkID/thumbs/15541.jpg
15635,0.09523809523809523,0.015873015873015872,Clase 18,byArtworkID/15635.jpg,byArtworkID/thumbs/15635.jpg
15706,0.4603174603174603,0.8888888888888888,Clase 29,byArtworkID/15706.jpg,byArtworkID/thumbs/15706.jpg
15736,0.6031746031746031,0.42857142857142855,Clase 1,byArtworkID/15736.jpg,byArtworkID/thumbs/15736.jpg
15755,0.2857142857142857,0.6507936507936507,Clase 22,byArtworkID/15755.jpg,byArtworkID/thumbs/15755.jpg
15769,0.9365079365079365,0.12698412698412698,Clase 2,byArtworkID/15769.jpg,byArtworkID/thumbs/15769.jpg
15770,0.8095238095238095,0.3333333333333333,Clase 20,byArtworkID/15770.jpg,byArtworkID/thumbs/15770.jpg
15776,0.7142857142857142,0.07936507936507936,Clase 21,byArtworkID/15776.jpg,byArtworkID/thumbs/15776.jpg
15840,1.0,0.12698412698412698,Clase 4,byArtworkID/15840.jpg,byArtworkID/thumbs/15840.jpg
15867,0.23809523809523808,0.5396825396825397,Clase 19,byArtworkID/15867.jpg,byArtworkID/thumbs/15867.jpg
15906,0.7619047619047619,0.8412698412698412,Clase 22,byArtworkID/15906.jpg,byArtworkID/thumbs/15906.jpg
15943,0.9047619047619047,0.3333333333333333,Clase 4,byArtworkID/15943.jpg,byArtworkID/thumbs/15943.jpg
16001,0.5555555555555556,0.7619047619047619,Clase 13,byArtworkID/16001.jpg,byArtworkID/thumbs/16001.jpg
16061,0.873015873015873,0.19047619047619047,Clase 4,byArtworkID/16061.jpg,byArtworkID/thumbs/16061.jpg
16082,0.6507936507936507,0.3968253968253968,Clase 0,byArtworkID/16082.jpg,byArtworkID/thumbs/16082.jpg
16094,0.6984126984126984,0.2857142857142857,Clase 4,byArtworkID/16094.jpg,byArtworkID/thumbs/16094.jpg
16115,0.1746031746031746,0.6666666666666666,Clase 14,byArtworkID/16115.jpg,byArtworkID/thumbs/16115.jpg
16126,0.9682539682539681,1.0,Clase 9,byArtworkID/16126.jpg,byArtworkID/thumbs/16126.jpg
16128,0.9841269841269841,0.19047619047619047,Clase 4,byArtworkID/16128.jpg,byArtworkID/thumbs/16128.jpg
16129,0.7619047619047619,0.5714285714285714,Clase 18,byArtworkID/16129.jpg,byArtworkID/thumbs/16129.jpg
16130,0.6666666666666666,0.1746031746031746,Clase 18,byArtworkID/16130.jpg,byArtworkID/thumbs/16130.jpg
16199,0.5555555555555556,0.6666666666666666,Clase 11,byArtworkID/16199.jpg,byArtworkID/thumbs/16199.jpg
16221,0.6190476190476191,0.5555555555555556,Clase 24,byArtworkID/16221.jpg,byArtworkID/thumbs/16221.jpg
16222,0.6031746031746031,0.5555555555555556,Clase 27,byArtworkID/16222.jpg,byArtworkID/thumbs/16222.jpg
16231,0.9365079365079365,0.38095238095238093,Clase 13,byArtworkID/16231.jpg,byArtworkID/thumbs/16231.jpg
16344,0.5079365079365079,0.4444444444444444,Clase 0,byArtworkID/16344.jpg,byArtworkID/thumbs/16344.jpg
16391,0.6825396825396826,0.4603174603174603,Clase 4,byArtworkID/16391.jpg,byArtworkID/thumbs/16391.jpg
16403,0.3333333333333333,0.30158730158730157,Clase 16,byArtworkID/16403.jpg,byArtworkID/thumbs/16403.jpg
16477,0.14285714285714285,0.20634920634920634,Clase 19,byArtworkID/16477.jpg,byArtworkID/thumbs/16477.jpg
16495,0.6031746031746031,0.23809523809523808,Clase 1,byArtworkID/16495.jpg,byArtworkID/thumbs/16495.jpg
16593,0.4444444444444444,0.873015873015873,Clase 22,byArtworkID/16593.jpg,byArtworkID/thumbs/16593.jpg
